anime_id,episode_number,provider_name,skip_type,votes,start_time,end_time,episode_length,submit_date
40938,5,Crunchyroll,op,10000,67.75,158.25,1420.146,2021-05-06
40938,4,Crunchyroll,ed,10000,1320,1410.25,1420.0571,2021-05-06
40586,3,Crunchyroll,op,10000,104.75,195.25,1420.061,2021-05-06
325,17,9anime,op,0,4.867,94.867,1455.0834,2021-11-28
41587,5,Crunchyroll,ed,10000,1309.75,1400.25,1430.152,2021-05-06
41025,4,Crunchyroll,ed,10000,1380.75,1470.25,1500.0997,2021-05-06
41025,2,Crunchyroll,ed,10000,1380.25,1470.5,1500.146,2021-05-06
41457,1,Crunchyroll,op,10000,1324.5,1415.25,1420.0571,2021-04-27
39551,6,Crunchyroll,ed,10000,1325.9,1416.321,1422.1051,2021-02-26
40852,7,Crunchyroll,ed,10000,1334.75,1425.344,1440.0891,2021-02-26
39617,5,Animixplay,ed,10000,1291.9,1382.173,1382.173,2021-03-02
40852,5,Crunchyroll,ed,10000,1334.75,1425,1440.0464,2021-02-21
40852,6,Crunchyroll,ed,10000,1334.75,1425.1,1440.0891,2021-02-21
1250,8,miruro,op,0,30,120,1387,2026-05-19
40748,17,Crunchyroll,ed,10000,1244.75,1335.5,1435.122,2021-02-19
39783,10,Crunchyroll,ed,10000,1349.753,1440.253,1445.081,2021-05-09
40748,22,Crunchyroll,ed,10000,1244.743,1335.143,1420.189,2021-05-11
39551,8,Crunchyroll,op,10000,135.75,226.25,1422.066,2021-03-02
39617,8,Animixplay,ed,10000,1292,1382.08,1382.08,2021-03-07
1250,10,miruro,op,0,30,120,1387,2026-05-19
25777,4,9anime,op,0,0,90,1450.042,2021-09-22
40938,5,Crunchyroll,ed,10000,1283,1373.25,1420.146,2021-05-06
40586,4,Crunchyroll,op,10000,83.75,174.5,1420.189,2021-05-06
40586,3,Crunchyroll,ed,10000,1329.75,1420.061,1420.061,2021-05-06
40586,1,Crunchyroll,op,10000,1329.75,1420,1420.189,2021-05-06
41587,4,Crunchyroll,ed,10000,1309.75,1400.25,1430.0624,2021-05-06
41587,3,Crunchyroll,ed,10000,1309.75,1400.25,1430.024,2021-05-06
42361,3,Crunchyroll,ed,10001,1314.75,1405,1420.0571,2021-05-06
38883,10,AniMixPlay,ed,0,1342.083,1432.083,1437.06,2022-02-13
40028,2,Crunchyroll,ed,10001,1329.75,1420.25,1435.0758,2021-02-19
269,43,AniMixPlay,op,0,1.083,91.083,1368.3,2022-05-19
24277,19,AniMixPlay,op,0,39.464,129.464,1431.972,2022-10-22
39783,5,Crunchyroll,ed,10001,1349.75,1440.25,1445.1238,2021-02-28
39617,3,Animixplay,ed,9999,1291.9,1382.089,1382.089,2021-03-02
41587,6,Crunchyroll,ed,10001,1309.75,1400.25,1430.0624,2021-05-06
41587,7,Crunchyroll,ed,10000,1309.75,1400.25,1430.109,2021-05-08
41457,5,Crunchyroll,ed,10001,1337.442,1393.013,1420.0144,2021-05-09
39783,9,Crunchyroll,op,10000,242.758,333.008,1445.128,2021-05-09
39551,4,Crunchyroll,op,9999,135.5,226.25,1422.066,2021-02-26
41587,7,Crunchyroll,op,9999,50.75,141.25,1430.109,2021-05-08
40028,4,Crunchyroll,ed,10000,1288.8,1350.25,1435.0758,2021-02-19
39551,5,Crunchyroll,ed,10001,1325.75,1416.2,1422.1478,2021-02-26
42249,3,Crunchyroll,op,10000,16.756,107.106,1422.109,2021-05-11
40748,16,Crunchyroll,op,10005,232.5,324,1435.122,2021-02-19
39551,4,Crunchyroll,ed,9999,1325.5,1416,1422.0198,2021-02-26
41025,3,Crunchyroll,ed,9999,1379.75,1470.25,1500.0997,2021-05-06
40028,11,Crunchyroll,op,10002,70.8,161,1435.122,2021-02-23
40748,19,Crunchyroll,ed,9999,1244.75,1335.25,1420.061,2021-02-24
41587,3,Crunchyroll,op,9999,127.75,218.25,1430.024,2021-05-06
40748,17,Crunchyroll,op,10014,0,90,1435.122,2021-02-19
40852,6,Crunchyroll,op,10001,119.75,210.25,1440.136,2021-02-21
40852,7,Crunchyroll,op,10002,225.5,316,1440.136,2021-02-26
39617,5,Animixplay,op,10001,11.75,102.25,1382.173,2021-03-02
41587,5,Crunchyroll,op,10001,32.75,123.25,1430.152,2021-05-06
42249,3,Crunchyroll,op,10001,16.756,107.106,1422.109,2021-05-11
42361,3,Crunchyroll,op,10002,66.75,157.25,1420.104,2021-05-06
40852,8,Crunchyroll,op,10002,277.75,368.25,1440.093,2021-03-07
40748,2,Crunchyroll,ed,9997,1334.676,1424.926,1434.9905,2021-05-12
40748,15,Crunchyroll,ed,9997,1244.733,1335.033,1435.08,2021-05-12
40748,6,Crunchyroll,ed,9998,1304.766,1395.166,1435.161,2021-05-12
41587,4,Crunchyroll,op,10002,70.75,161.25,1430.0624,2021-05-06
40748,9,Crunchyroll,ed,10000,1304.687,1395.087,1435.165,2021-05-12
40028,3,Crunchyroll,ed,10000,1329.75,1420.262,1435.0758,2021-02-19
39617,3,Animixplay,op,9999,11.9,102.25,1382.089,2021-03-02
40748,15,Crunchyroll,op,10013,146.724,237.074,1435.08,2021-05-12
41025,3,Crunchyroll,op,10001,157.75,248.25,1500.146,2021-05-06
40748,19,Crunchyroll,op,10004,483.75,574,1420.061,2021-02-24
40028,3,Crunchyroll,op,10001,209.75,300.251,1435.122,2021-02-19
40028,11,Crunchyroll,ed,10001,1237.15,1299,1435.122,2021-02-23
40748,11,Crunchyroll,ed,10000,1319.684,1410.034,1435.08,2021-05-12
40028,12,Crunchyroll,op,10000,57.75,148.25,1435.122,2021-02-28
39551,6,Crunchyroll,op,10000,0,91.65,1422.152,2021-02-26
40748,13,Crunchyroll,op,10003,289.758,380.108,1435.122,2021-05-12
1250,9,miruro,op,0,30,120,1385,2026-05-19
41457,2,Crunchyroll,ed,10000,1070,1160,1420.146,2021-04-27
1264,9,miruro,ed,0,1355,1415,1416,2026-05-19
39783,11,Crunchyroll,ed,10000,1349.739,1440.089,1445.0385,2021-05-09
39783,9,Crunchyroll,ed,10000,1349.626,1440.126,1445.081,2021-05-09
42249,3,Crunchyroll,ed,10000,1330.733,1422,1422.109,2021-05-11
40852,1,Crunchyroll,op,10000,1334.5,1425.1,1440.1105,2021-02-21
40852,2,Crunchyroll,op,10000,37.75,128.1,1440.05,2021-02-21
40852,3,Crunchyroll,ed,10000,1334.75,1425.345,1440.093,2021-02-21
40852,4,Crunchyroll,ed,10000,1334.75,1425.333,1440.0891,2021-02-21
40748,21,Crunchyroll,ed,10000,1284.6,1375.25,1420.0144,2021-03-07
39617,8,Animixplay,op,10000,12,102.25,1382.08,2021-03-07
1293,22,miruro,ed,0,1447,1538,1539,2026-05-19
40748,23,Crunchyroll,ed,10000,1244.78,1334.98,1420.018,2021-05-12
24277,19,AniMixPlay,ed,0,1297.3,1387.3,1431.972,2022-10-22
40938,4,Crunchyroll,op,10000,51.75,142.25,1420.104,2021-05-06
40586,4,Crunchyroll,ed,10000,1329.75,1419.429,1420.1425,2021-05-06
325,18,9anime,op,0,0.62,90.62,1455,2021-11-28
41587,2,Crunchyroll,ed,10000,1309.75,1400.25,1430.066,2021-05-06
40938,3,Crunchyroll,op,10000,56.75,147.1,1420.146,2021-04-21
39617,6,Animixplay,op,10000,11.75,102.25,1382.173,2021-03-02
39617,2,Animixplay,op,10000,11.9,102.25,1382.173,2021-03-02
39617,2,Animixplay,ed,10000,1291.9,1382.173,1382.173,2021-03-02
39551,8,Crunchyroll,ed,10000,1325.75,1416,1422.0198,2021-03-02
42361,2,Crunchyroll,op,10001,49.75,140.25,1420.104,2021-04-21
42361,4,Crunchyroll,op,10001,129.75,220.25,1420.061,2021-05-06
42361,4,Crunchyroll,ed,10001,1314.75,1405.25,1420.061,2021-05-06
42361,5,Crunchyroll,op,10001,98.769,189.019,1420.061,2021-05-09
40708,7,9anime,op,0,122.029,212.029,1420.0416,2022-04-04
40028,12,Crunchyroll,ed,10001,1329.75,1420.25,1435.0758,2021-02-28
40028,13,Crunchyroll,ed,10001,1329.75,1420.25,1435.0758,2021-03-09
40028,15,Crunchyroll,ed,10001,1329.75,1420.25,1435.0758,2021-04-21
40586,5,Crunchyroll,ed,10004,1329.776,1420,1420.0571,2021-05-09
41587,6,Crunchyroll,op,10001,97.75,188.25,1430.109,2021-05-06
39783,2,Crunchyroll,ed,10000,1349.5,1440,1445.0385,2021-02-19
40938,2,Crunchyroll,ed,10000,1319.8,1410.25,1420.1425,2021-04-21
40938,2,Crunchyroll,op,10000,82.75,173.25,1420.189,2021-04-21
21,611,Zoro,op,-10,15.811,249.607,1439.96,2022-04-04
40852,2,Crunchyroll,ed,9999,1334.75,1425,1440.0038,2021-02-21
40852,3,Crunchyroll,op,10001,192.75,283.499,1440.093,2021-02-21
39783,2,Crunchyroll,op,10001,107,197.5,1445.085,2021-02-19
39783,7,Crunchyroll,op,10002,256.75,347.25,1445.17,2021-02-28
40748,10,Crunchyroll,ed,10000,1274.678,1365.078,1435.165,2021-05-12
39551,7,Crunchyroll,op,10001,17.75,108.1,1422.0624,2021-02-28
40748,8,Crunchyroll,ed,10001,1218.629,1309.079,1435.076,2021-05-12
40852,5,Crunchyroll,op,10001,130.75,221.237,1440.093,2021-02-21
41025,4,Crunchyroll,op,10003,30.75,121,1500.146,2021-05-06
40028,16,Crunchyroll,ed,10001,1329.75,1420,1420.0571,2021-04-21
40748,5,Crunchyroll,ed,10000,1274.723,1365.023,1435.033,2021-05-12
40852,4,Crunchyroll,op,10001,183.75,274.1,1440.136,2021-02-21
40748,14,Crunchyroll,ed,10002,1244.701,1335.101,1435.165,2021-05-12
41025,1,Crunchyroll,op,10000,1380.25,1470.25,1500.146,2021-05-06
40748,11,Crunchyroll,op,10001,136.746,227.046,1435.08,2021-05-12
40748,12,Crunchyroll,ed,10000,1274.685,1365.035,1435.165,2021-05-12
40748,16,Crunchyroll,ed,10002,1244.75,1335.289,1435.122,2021-02-19
40028,16,Crunchyroll,op,10000,87.75,178.25,1420.104,2021-04-21
41025,2,Crunchyroll,op,10001,123.75,214.25,1500.146,2021-05-06
40748,21,Crunchyroll,op,10005,312.75,403,1420.061,2021-03-07
40748,13,Crunchyroll,ed,10000,1244.651,1335.051,1435.122,2021-05-12
40748,10,Crunchyroll,op,10008,170.085,260.085,1435.165,2021-05-12
40748,14,Crunchyroll,op,10004,203.745,294.045,1435.165,2021-05-12
41587,2,Crunchyroll,op,9999,121.75,212.25,1430.066,2021-05-06
40748,23,Crunchyroll,op,10002,346.813,437.013,1420.018,2021-05-12
39617,7,Animixplay,op,10000,12,102.25,1382.08,2021-03-02
40748,5,Crunchyroll,op,10006,142.739,233.039,1435.033,2021-05-12
40748,20,Crunchyroll,op,10007,65.5,156.1,1420.061,2021-02-26
38883,11,AniMixPlay,recap,1,0.5,50.458,1437.06,2022-02-13
40028,15,Crunchyroll,op,10003,79.75,170.25,1435.122,2021-04-21
41457,2,Crunchyroll,op,10001,22.75,113.25,1420.146,2021-04-27
40748,24,Crunchyroll,op,10004,133.034,223.084,1420.061,2021-05-12
40748,8,Crunchyroll,op,10002,198.722,289.072,1435.076,2021-05-12
40748,4,Crunchyroll,op,10002,174.688,265.038,1435.076,2021-05-12
40748,9,Crunchyroll,op,10006,275.71,366.01,1435.165,2021-05-12
40748,1,Crunchyroll,op,9998,54.711,145.111,1435.122,2021-05-12
40852,8,Crunchyroll,ed,10000,1334.6,1425,1440.0464,2021-03-07
39551,7,Crunchyroll,ed,10000,1325.5,1416,1422.0624,2021-02-28
39783,7,Crunchyroll,ed,10000,1349.75,1440.25,1445.1238,2021-02-28
39617,6,Animixplay,ed,10000,1291.9,1382.173,1382.173,2021-03-02
41457,4,Crunchyroll,op,10000,88.75,179.25,1420.189,2021-05-06
39783,3,Crunchyroll,ed,10000,1349.75,1440,1444.9957,2021-02-19
40938,6,Crunchyroll,op,10000,40.767,131.067,1420.104,2021-05-10
1250,11,miruro,op,0,30,120,1387,2026-05-19
40174,6,Animixplay,op,-10,0,1419,1419.96,2021-05-13
40174,6,Animixplay,op,-10,0,0.2,1419.96,2021-05-13
40174,6,Animixplay,op,-10,0,0.2,1419.96,2021-05-13
40174,6,Animixplay,op,-10,2.297,2.3,1419.96,2021-05-13
40174,6,Animixplay,op,-10,0,1419,1419.96,2021-05-13
40174,6,Animixplay,op,-10,2.297,1419,1419.96,2021-05-13
40174,6,Animixplay,op,-10,2.297,1419,1419.96,2021-05-13
40174,6,Animixplay,op,-10,2.297,1419,1419.96,2021-05-13
40028,8,Crunchyroll,ed,10001,1329.75,1420.418,1435.0758,2021-02-19
40028,9,Crunchyroll,ed,10001,1330,1420.262,1435.0331,2021-02-19
40174,6,Crunchyroll,ed,2,1290.75,1381.016,1420.0144,2021-05-13
42361,2,Crunchyroll,ed,10001,1314.75,1405.25,1420.104,2021-04-21
42361,5,Crunchyroll,ed,10001,1314.732,1405.182,1420.0144,2021-05-09
38883,11,AniMixPlay,op,0,88.042,178.042,1437.06,2022-02-13
40028,7,Crunchyroll,ed,10001,1329.75,1420.23,1435.0758,2021-02-19
40028,10,Crunchyroll,ed,10001,1330,1420.444,1435.1611,2021-02-19
48590,6,Crunchyroll,op,1,2.742,18.59,98.14445,2021-05-13
48590,6,Crunchyroll,ed,1,76.746,98,98.14445,2021-05-13
48590,1,Crunchyroll,op,1,2.753,18.526,104.197,2021-05-13
48590,1,Crunchyroll,ed,1,82.828,104,104.15045,2021-05-13
48590,2,Crunchyroll,op,1,2.735,18.566,116.16242,2021-05-13
48590,2,Crunchyroll,ed,1,94.798,116,116.16242,2021-05-13
48590,3,Crunchyroll,op,1,2.76,18.56,108.15444,2021-05-13
48590,3,Crunchyroll,ed,1,86.788,108,108.15444,2021-05-13
48590,4,Crunchyroll,op,1,2.799,18.568,105.15146,2021-05-13
48590,4,Crunchyroll,ed,1,83.745,105,105.15146,2021-05-13
48590,5,Crunchyroll,op,1,2.807,18.584,102.14845,2021-05-13
48590,5,Crunchyroll,ed,1,80.742,102,102.14845,2021-05-13
40174,6,Crunchyroll,op,1,95.802,186.002,1420.061,2021-05-13
37976,2,Crunchyroll,op,2,90.756,181.056,1420.018,2021-05-14
37976,2,Crunchyroll,ed,2,1314.593,1404.943,1419.9718,2021-05-14
40586,5,Crunchyroll,op,10004,110.959,201.209,1420.104,2021-05-09
37976,3,Crunchyroll,op,0,208.723,299.073,1420.232,2021-05-14
39783,5,Crunchyroll,op,10001,80.75,171.25,1445.17,2021-02-28
41587,8,Animixplay,ed,-1,1309.226,1430,1430.0242,2021-05-15
41587,8,Animixplay,ed,1,1309.702,1400.002,1430.024,2021-05-15
41587,8,Animixplay,op,1,67.57,158.07,1429.97,2021-05-15
37976,1,Crunchyroll,ed,2,1314.68,1405.03,1420.146,2021-05-14
1261,14,miruro,ed,0,1251,1310,1342,2026-05-19
41457,3,Crunchyroll,ed,10001,1234,1287,1420.104,2021-04-27
39617,1,Animixplay,op,9999,60.9,151.25,1382.089,2021-03-02
39617,1,Animixplay,ed,9999,1291.9,1382.089,1382.089,2021-03-02
39617,7,Animixplay,ed,9999,1291.75,1382.08,1382.08,2021-03-02
42361,6,Crunchyroll,ed,1,1314.635,1404.985,1420.0144,2021-05-15
4549,1,Animixplay,op,-10,0,0.001,1449.6566,2021-05-15
4549,1,Animixplay,op,-10,2.824,3.074,1449.6566,2021-05-15
4549,1,Animixplay,op,-10,3.074,3.075,1449.6566,2021-05-15
4549,1,Animixplay,op,-10,3.074,3.075,1449.6566,2021-05-15
24277,20,AniMixPlay,op,0,122.316,212.316,1432.014,2022-10-22
42361,1,Crunchyroll,op,10004,1314.25,1405.25,1420.0997,2021-04-21
4549,1,Animixplay,op,-10,3.074,3.075,1449.6566,2021-05-15
4549,1,Animixplay,op,-10,3.074,3.075,1449.6566,2021-05-15
4549,1,Animixplay,op,-10,3.074,3.075,1449.6566,2021-05-15
40748,20,Crunchyroll,ed,10003,1284.5,1375.15,1420.061,2021-02-26
40028,6,Crunchyroll,ed,10000,1329.5,1420.302,1434.9905,2021-02-19
269,44,AniMixPlay,op,1,1.575,91.575,1368.767,2022-05-19
40028,13,Crunchyroll,op,10001,130.75,221.25,1435.122,2021-03-09
39783,10,Crunchyroll,op,10001,180.712,270.712,1445.128,2021-05-09
39783,3,Crunchyroll,op,10001,98.25,188.268,1445.042,2021-02-19
40028,6,Crunchyroll,op,10002,315.5,406.301,1435.037,2021-02-19
40028,9,Crunchyroll,op,10003,172.5,263.12,1435.08,2021-02-19
40028,5,Crunchyroll,ed,10002,1329.75,1420.25,1435.0758,2021-02-19
40028,5,Crunchyroll,op,10001,72.75,163.237,1435.122,2021-02-19
40028,7,Crunchyroll,op,10003,153.75,244.347,1435.122,2021-02-19
40028,10,Crunchyroll,op,10002,80.75,171.105,1435.208,2021-02-19
40028,8,Crunchyroll,op,10005,111.75,202.31,1435.122,2021-02-19
42361,6,Crunchyroll,op,3,111.691,202.091,1420.061,2021-05-15
4549,1,Animixplay,op,-10,3.074,3.075,1449.6566,2021-05-15
4549,1,Animixplay,op,-10,3.074,3.075,1449.6566,2021-05-15
4549,1,Animixplay,op,-10,3.074,3.075,1449.6566,2021-05-15
37984,17,Animixplay,op,1,57.755,148.205,1421.5256,2021-05-16
41457,6,Crunchyroll,op,0,92.731,183.031,1420.104,2021-05-16
41457,6,Crunchyroll,ed,0,1351.741,1415,1420.0571,2021-05-16
41456,7,Animixplay,op,0,137.635,228.135,1430.166,2021-05-16
41265,7,Animixplay,op,0,9.585,100.335,1427.094,2021-05-18
41265,7,Animixplay,ed,0,1331.505,1422.755,1427.094,2021-05-18
33352,14,Animixplay,op,0,98.086,187.086,2053.9907,2021-05-19
33352,14,Animixplay,ed,0,1964.085,2053,2053.9907,2021-05-19
48590,7,Crunchyroll,op,1,2.75,18.6,105.15146,2021-05-19
48590,7,Crunchyroll,ed,1,83.795,105,105.15146,2021-05-19
43299,2,Animixplay,ed,1,1286.75,1377.098,1382.0374,2021-05-19
43299,3,Animixplay,ed,1,1285.224,1377.224,1382.1653,2021-05-19
43299,3,Animixplay,op,1,69.706,160.156,1382.1653,2021-05-19
43299,4,Animixplay,op,1,133.668,224.168,1382.1227,2021-05-19
43299,4,Animixplay,ed,1,1286.766,1377.166,1382.1227,2021-05-19
43299,5,Animixplay,op,1,178.741,269.041,1382.1227,2021-05-19
43299,6,Animixplay,ed,1,1284.693,1377.093,1382.0374,2021-05-19
43299,7,Animixplay,op,1,116.828,207.078,1382.1227,2021-05-19
43299,7,Animixplay,ed,1,1286.818,1377.168,1382.1227,2021-05-19
43299,9,Animixplay,op,0,84.819,175.169,1382.1013,2021-05-19
43299,10,Animixplay,op,0,92.804,183.204,1382.1013,2021-05-19
43299,10,Animixplay,ed,-1,1284.626,1377.176,1382.1013,2021-05-19
43299,10,Animixplay,ed,1,1286.764,1377.114,1382.1013,2021-05-19
43299,11,Animixplay,op,1,188.796,279.146,1382.144,2021-05-19
43299,11,Animixplay,ed,1,1286.721,1377.171,1382.144,2021-05-19
43299,12,Animixplay,op,1,201.725,292.175,1382.2294,2021-05-19
43299,12,Animixplay,ed,1,1286.902,1377.302,1382.2294,2021-05-19
40938,7,Animixplay,op,2,55.15,146.15,1420.044,2021-05-17
40938,7,Crunchyroll,ed,1,1319.764,1410.114,1420.0997,2021-05-18
40586,6,Crunchyroll,ed,3,1329.716,1420,1420.104,2021-05-15
20,2,Crunchyroll,ed,1,1291.567,1382.567,1412.8304,2021-05-20
20,4,Crunchyroll,ed,1,1293.626,1384.126,1417.4385,2021-05-20
20,5,Crunchyroll,ed,1,1293.154,1383.654,1416.9824,2021-05-20
36633,4,9anime,op,0,133.449,223.449,1421.09,2021-09-22
1250,12,miruro,op,0,30,120,1387,2026-05-19
38481,2,Crunchyroll,ed,0,1315.924,1404.674,1420.146,2021-07-24
40586,5,Crunchyroll,op,-1,427.115,517.115,1420.104,2021-05-20
40852,2,9anime,op,0,0.986,90.986,1447,2021-05-21
17265,4,9anime,op,0,27.757,117.757,1472.0416,2022-04-04
38691,2,Crunchyroll,ed,1,1340.77,1431.07,1446.1265,2021-05-21
1735,323,AniMixPlay,ed,0,1265.801,1355.801,1389.68,2022-07-16
25781,2,Zoro,op,0,0,90,1799.8,2022-07-17
41025,6,Animixplay,op,-1,52.711,141.711,1500.04,2021-05-18
34403,1,Zoro,op,4,16.789,106.789,1419.96,2022-05-07
41025,6,Animixplay,ed,1,1380.388,1470.388,1500.1019,2021-05-18
40586,6,Crunchyroll,op,3,90.702,181.052,1420.104,2021-05-15
38691,5,Crunchyroll,ed,1,1340.768,1431.068,1446.0837,2021-05-21
1575,11,Animixplay,ed,1,1336.868,1427.368,1449.448,2021-05-21
1575,13,Animixplay,ed,1,1336.731,1427.231,1449.4062,2021-05-21
20,8,Crunchyroll,ed,0,1293.636,1384.136,1417.4865,2021-05-20
20,7,Crunchyroll,ed,1,1293.466,1383.966,1417.7985,2021-05-20
1575,12,Animixplay,ed,1,1337.014,1427.264,1449.448,2021-05-21
37984,19,Animixplay,ed,1,1273.525,1342.775,1421.5023,2021-05-21
38691,4,Crunchyroll,ed,2,1338.743,1431.043,1446.0837,2021-05-21
20,4,Crunchyroll,op,2,0,91.1,1417.485,2021-05-20
38691,4,Crunchyroll,op,3,143.744,234.094,1446.13,2021-05-21
43299,5,Animixplay,ed,0,1284.586,1377.136,1382.1227,2021-05-19
43299,6,Animixplay,op,0,126.765,217.115,1382.0374,2021-05-19
43299,2,Animixplay,op,0,114.722,207.072,1382.0374,2021-05-19
38691,6,Crunchyroll,op,1,542.761,633.111,1446.088,2021-05-21
20,2,Crunchyroll,op,2,0,91.1,1412.877,2021-05-20
43299,9,Animixplay,ed,-1,1286.684,1377.134,1382.1013,2021-05-19
1575,11,Animixplay,op,3,62.86,153.36,1449.448,2021-05-21
1575,13,Animixplay,op,1,49.675,140.175,1449.4062,2021-05-21
1575,12,Animixplay,op,2,37.812,128.312,1449.448,2021-05-21
20,3,Crunchyroll,ed,0,1296.671,1387.421,1420.4385,2021-05-20
38691,5,Crunchyroll,op,5,153.767,244.117,1446.13,2021-05-21
38691,2,Crunchyroll,op,0,140.718,231.118,1446.173,2021-05-21
20,6,Crunchyroll,op,0,0,91.135,1416.909,2021-05-20
20,3,Crunchyroll,op,0,0,91.1,1420.485,2021-05-20
20,5,Crunchyroll,op,3,0,91.094,1417.029,2021-05-20
1575,14,Animixplay,ed,1,1336.75,1427.192,1449.448,2021-05-21
1575,15,Animixplay,ed,1,1336.9,1427.25,1449.448,2021-05-21
1575,16,Animixplay,ed,1,1336.884,1427.134,1449.447,2021-05-21
1575,16,Animixplay,op,1,39.797,130.197,1449.447,2021-05-21
1575,17,Animixplay,ed,1,1337.211,1427.411,1449.448,2021-05-21
1575,17,Animixplay,op,1,29.805,120.155,1449.448,2021-05-21
1575,18,Animixplay,ed,1,1337.335,1427.185,1449.447,2021-05-21
1575,18,Animixplay,op,1,29.749,120.249,1449.447,2021-05-21
1575,19,Animixplay,op,0,29.698,120.148,1449.447,2021-05-21
1575,19,Animixplay,ed,1,1337.344,1427.194,1449.447,2021-05-21
1575,20,Animixplay,ed,1,1337.069,1427.269,1449.399,2021-05-21
1575,20,Animixplay,op,1,49.759,140.159,1449.399,2021-05-21
1575,21,Animixplay,ed,1,1337.247,1427.347,1449.4478,2021-05-21
1250,13,miruro,op,0,30,120,1387,2026-05-19
1575,22,Animixplay,ed,1,1337.068,1427.418,1449.447,2021-05-21
1575,22,Animixplay,op,1,86.834,177.184,1449.447,2021-05-21
1575,23,Animixplay,ed,1,1337.133,1427.383,1449.447,2021-05-21
1575,24,Animixplay,ed,1,1337.131,1427,1427.0934,2021-05-21
1575,24,Animixplay,op,1,178.18,268.68,1427.0934,2021-05-21
1575,25,Animixplay,ed,0,1338.162,1427,1427.7393,2021-05-21
1575,10,Animixplay,op,1,37.993,128.243,1449.448,2021-05-21
1575,10,Animixplay,ed,1,1336.956,1427.206,1449.448,2021-05-21
1575,2,Animixplay,ed,1,1337.085,1427.085,1449.448,2021-05-21
1575,4,Animixplay,ed,1,1337.096,1427.346,1449.448,2021-05-21
1575,5,Animixplay,ed,1,1337.014,1427.264,1449.448,2021-05-21
1575,6,Animixplay,ed,1,1336.88,1427.38,1449.448,2021-05-21
1575,7,Animixplay,ed,1,1336.991,1427.391,1449.448,2021-05-21
1575,9,Animixplay,ed,1,1337.074,1427.324,1449.448,2021-05-21
37779,3,Crunchyroll,ed,1,1284.747,1375,1375.03,2021-05-21
37779,4,Crunchyroll,ed,1,1284.75,1375,1375.054,2021-05-21
37779,5,Crunchyroll,ed,1,1284.75,1375,1375.0074,2021-05-21
37779,2,Crunchyroll,ed,2,1284.59,1375,1375.102,2021-05-21
41587,9,Crunchyroll,ed,1,1309.747,1400.047,1430.109,2021-05-22
41025,5,Crunchyroll,op,0,54.781,145.081,1500.146,2021-05-22
41025,6,Crunchyroll,op,1,52.788,143.088,1500.146,2021-05-22
1575,25,Animixplay,op,-1,192.959,287.459,1427.718,2021-05-21
2904,2,Animixplay,ed,1,1323.627,1416.527,1448.447,2021-05-22
2904,3,Animixplay,op,1,38.13,128.63,1448.446,2021-05-22
2904,3,Animixplay,ed,1,1323.465,1416.615,1448.446,2021-05-22
2904,4,Animixplay,op,1,37.046,127.696,1448.947,2021-05-22
2904,4,Animixplay,ed,1,1323.652,1416.352,1448.947,2021-05-22
2904,5,Animixplay,op,1,179.864,270.364,1448.446,2021-05-22
2904,5,Animixplay,ed,1,1323.043,1416.293,1448.446,2021-05-22
2904,6,Animixplay,op,1,189.875,280.275,1448.41,2021-05-22
2904,6,Animixplay,ed,1,1323.01,1416.26,1448.41,2021-05-22
2904,8,Animixplay,ed,1,1323.235,1416.135,1448.447,2021-05-22
2904,9,Animixplay,ed,1,1323.128,1416.128,1448.447,2021-05-22
1575,15,Animixplay,op,-1,39.859,130.209,1449.448,2021-05-21
1575,4,Animixplay,op,4,35.747,126.347,1449.448,2021-05-21
2904,7,Animixplay,ed,2,1323.207,1415.907,1448.4261,2021-05-22
37779,3,Crunchyroll,op,2,4.7,95.036,1375.03,2021-05-21
1575,1,Animixplay,ed,0,1357.282,1448,1448.512,2021-05-21
37779,4,Crunchyroll,op,2,4.727,95.027,1375.054,2021-05-21
41587,9,Crunchyroll,op,2,28.691,119.091,1430.109,2021-05-22
2904,2,Animixplay,op,2,33.189,123.739,1448.447,2021-05-22
1575,2,Animixplay,op,5,32.745,123.145,1449.448,2021-05-21
37779,2,Crunchyroll,op,5,39.671,130.021,1375.102,2021-05-21
1575,3,Animixplay,op,-1,32.741,123.241,1449.448,2021-05-21
1575,1,Animixplay,op,-1,101.951,192.351,1448.512,2021-05-21
1575,14,Animixplay,op,3,49.773,140.173,1449.448,2021-05-21
37779,1,Crunchyroll,ed,0,1284.72,1375,1375.0074,2021-05-21
2904,7,Animixplay,op,3,49.85,140.236,1448.4261,2021-05-22
2904,1,Animixplay,ed,1,1323.202,1416.502,1447.446,2021-05-21
1575,6,Animixplay,op,3,19.708,110.208,1449.448,2021-05-21
37779,1,Crunchyroll,op,14,60.723,151.123,1375.054,2021-05-21
1575,23,Animixplay,op,1,14.817,105.317,1449.447,2021-05-21
1575,3,Animixplay,ed,2,1337.075,1427.325,1449.448,2021-05-21
2904,8,Animixplay,op,2,25.937,116.187,1448.447,2021-05-22
1575,5,Animixplay,op,2,69.927,160.277,1449.448,2021-05-21
37779,5,Crunchyroll,op,4,4.762,95.062,1375.054,2021-05-21
1575,8,Animixplay,ed,2,1337.187,1427.337,1449.448,2021-05-21
1575,7,Animixplay,op,2,129.783,220.283,1449.448,2021-05-21
1575,9,Animixplay,op,3,37.956,128.156,1449.448,2021-05-21
1575,8,Animixplay,op,1,40.763,131.263,1449.448,2021-05-21
